"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000164741.17",19.6194611701737,5.05355339604668,1.74866412317752,2.8899508653862,0.00385302043972338,0.0101025210931121,"DLC1"
"ENSG00000164746.16",10.3649861059517,6.99110928585575,2.54559145218466,2.74635950708269,0.00602606895772504,0.0151685434307993,"C7orf57"
"ENSG00000164751.17",1239.57784752404,1.65516257534894,0.22765634719808,7.27044334902207,3.5830955521244e-13,2.7264896778241e-12,"PEX2"
"ENSG00000164754.18",6226.76827353104,0.495463950735982,0.167298521661277,2.96155606048408,0.00306088765321947,0.0081801851322769,"RAD21"
"ENSG00000164758.9",355.182746760964,1.27621590889096,0.363862229812819,3.50741518169523,0.000452482574730023,0.0013897370191055,"MED30"
"ENSG00000164776.13",50.8030470337601,-0.596965822958919,0.833365584970711,-0.716331264123295,0.473786826402336,0.591566249219054,"PHKG1"
"ENSG00000164808.19",958.228012546955,-0.655333094784877,0.24121267905635,-2.71682689877087,0.00659110698237321,0.0164177399346493,"SPIDR"
"ENSG00000164815.13",618.298371778222,1.38718002620456,0.308881114511036,4.49098362132141,7.08950033749244e-06,2.79036018590588e-05,"ORC5"
"ENSG00000164818.18",1205.06832699635,2.41415621880789,0.229882160416458,10.5017118963662,8.48276083366206e-26,1.38145772292797e-24,"DNAAF5"
"ENSG00000164823.13",732.483849679817,1.79633397444237,0.287204384415368,6.25454927541925,3.98665578950464e-10,2.38961955213109e-09,"OSGIN2"
"ENSG00000164828.20",2502.22050834418,-1.27896389425108,0.204688573730261,-6.24834044687079,4.14836691301685e-10,2.48258258276819e-09,"SUN1"
"ENSG00000164830.20",621.149994769596,-0.189738338451743,0.283556207523233,-0.669138369810497,0.503407215779001,0.618425158510708,"OXR1"
"ENSG00000164849.12",61.2513831680273,-3.40251526714733,0.822118934731309,-4.13871414877382,3.49257778684877e-05,0.000126277676516066,"GPR146"
"ENSG00000164867.13",83.7569765201989,3.2473529197317,0.7220987238531,4.49710380653204,6.88853607921304e-06,2.71625261103039e-05,"NOS3"
"ENSG00000164877.21",57.4365873892405,-0.510848042413438,0.806520012850793,-0.633397850361768,0.526473868429117,0.638858976151683,"MICALL2"
"ENSG00000164880.18",3429.28974783651,0.363061329247332,0.267051845995768,1.35951626881128,0.173983050783668,0.278887786616568,"INTS1"
