"pathway","pval","padj","log2err","ES","NES","size","TERM"
"GO:0050850",0.038563829787234,0.166296346171111,0.266350657088526,0.67335776174942,1.46721732937647,13,"positive regulation of calcium-mediated signaling"
"GO:0097428",0.0389429763560501,0.167577776151087,0.271288554688953,0.695768368598966,1.44746695146061,11,"protein maturation by iron-sulfur cluster transfer"
"GO:0043254",0.039440203562341,0.169360874120641,0.257206466468838,0.637630460801659,1.46486585585413,17,"regulation of protein-containing complex assembly"
"GO:0045995",0.0396927016645326,0.170087803359129,0.257206466468838,0.633070207970108,1.46091299661473,18,"regulation of embryonic development"
"GO:0006282",0.0403899721448468,0.172426554625507,0.266350657088526,0.715929637215484,1.46318075909922,10,"regulation of DNA repair"
"GO:0006878",0.0405759162303665,0.172426554625507,0.257206466468838,0.645898412850562,1.44559834602914,15,"cellular copper ion homeostasis"
"GO:0031954",0.0405405405405405,0.172426554625507,0.248911114434702,0.593748136038774,1.42479279840763,22,"positive regulation of protein autophosphorylation"
"GO:0045948",0.0405759162303665,0.172426554625507,0.257206466468838,0.647349378170172,1.44884578095768,15,"positive regulation of translational initiation"
"GO:0040014",0.0413533834586466,0.175365800393099,0.248911114434702,0.616750290027463,1.44244047455314,19,"regulation of multicellular organism growth"
"GO:0010288",0.0422535211267606,0.178358936907647,0.248911114434702,0.627426871274153,1.44789007463926,18,"response to lead ion"
"GO:0016075",0.0423209806263252,0.178358936907647,0.321775918075361,0.659266260632466,1.4755171974445,15,"rRNA catabolic process"
"GO:0060548",0.0421892816419612,0.178358936907647,0.234392647294686,0.541113962889281,1.43046724578066,38,"negative regulation of cell death"
"GO:0035307",0.0427350427350427,0.179733389609933,0.241339976815091,0.595478948843394,1.44216249921012,23,"positive regulation of protein dephosphorylation"
"GO:0015909",0.043115438108484,0.180960894237662,0.257206466468838,0.688544428434524,1.43243836562763,11,"long-chain fatty acid transport"
"GO:0016192",0.0436991869918699,0.183035119285619,0.216542836735348,0.431488088606776,1.28736019125007,137,"vesicle-mediated transport"
"GO:0006337",0.0445026178010471,0.184766590150822,0.245041785430996,0.643615613151654,1.44048916569459,15,"nucleosome disassembly"
"GO:0006636",0.0446549391069012,0.184766590150822,0.248911114434702,0.677737891477073,1.44536747287872,12,"unsaturated fatty acid biosynthetic process"
"GO:0032206",0.0445062586926286,0.184766590150822,0.252961123069611,0.686015780562514,1.42717780134819,11,"positive regulation of telomere maintenance"
"GO:0045050",0.0445682451253482,0.184766590150822,0.252961123069611,0.710570883613971,1.45222880969678,10,"protein insertion into ER membrane by stop-transfer membrane-anchor sequence"
"GO:0048709",0.0445026178010471,0.184766590150822,0.245041785430996,0.640275376139566,1.43301331344917,15,"oligodendrocyte differentiation"
"GO:0070886",0.0446549391069012,0.184766590150822,0.248911114434702,0.67726684290957,1.44436289826931,12,"positive regulation of calcineurin-NFAT signaling cascade"
"GO:0010332",0.0448484848484848,0.185004163498787,0.234392647294686,0.584514954867509,1.43102721540165,25,"response to gamma radiation"
"GO:0016241",0.0448933782267116,0.185004163498787,0.224966093540314,0.526323682031625,1.41503329866332,45,"regulation of macroautophagy"
"GO:0006351",0.0457018498367791,0.187579480052965,0.219250346703755,0.490649622589394,1.3801365168166,63,"transcription, DNA-templated"
"GO:0071539",0.0456226880394575,0.187579480052965,0.234392647294686,0.596303327003048,1.42158053571791,21,"protein localization to centrosome"
"GO:0008608",0.0459610027855153,0.188265109606399,0.248911114434702,0.70928434514347,1.44959944748292,10,"attachment of spindle microtubules to kinetochore"
"GO:0045333",0.0461741424802111,0.188759894459103,0.241339976815091,0.647729717382248,1.43080090245335,14,"cellular respiration"
"GO:0007141",0.0463659147869674,0.188916479183386,0.234392647294686,0.612416282894868,1.43230420480809,19,"male meiosis I"
"GO:0008589",0.046397295768131,0.188916479183386,0.321775918075361,-0.555006955425518,-1.57546347008955,16,"regulation of smoothened signaling pathway"
"GO:0006479",0.0466507177033493,0.189570709713014,0.227987202850442,0.574570173730203,1.4218183689456,26,"protein methylation"
"GO:0006469",0.0472527472527473,0.190563967054862,0.216542836735348,0.505090149967035,1.39976333730756,55,"negative regulation of protein kinase activity"
"GO:0008631",0.0471204188481675,0.190563967054862,0.237793834423688,0.638200454448137,1.42836938910195,15,"intrinsic apoptotic signaling pathway in response to oxidative stress"
"GO:0043392",0.0472727272727273,0.190563967054862,0.227987202850442,0.578913171753357,1.41731276032335,25,"negative regulation of DNA binding"
"GO:1904996",0.0472878998609179,0.190563967054862,0.245041785430996,0.682607697928096,1.4200876730759,11,"positive regulation of leukocyte adhesion to vascular endothelial cell"
"GO:2001022",0.047361299052774,0.190563967054862,0.241339976815091,0.675421472337531,1.44042739660447,12,"positive regulation of response to DNA damage stimulus"
"GO:0071294",0.0478723404255319,0.192241775697028,0.237793834423688,0.660749285687773,1.43974400742854,13,"cellular response to zinc ion"
"GO:0032211",0.0483870967741935,0.19392789373814,0.227987202850442,0.606124373804514,1.43205039887465,20,"negative regulation of telomere maintenance via telomerase"
"GO:0007292",0.0487465181058496,0.194225892803814,0.241339976815091,0.705940928568524,1.44276634189849,10,"female gamete generation"
"GO:0034205",0.0487276911367493,0.194225892803814,0.321775918075361,-0.64198657573753,-1.57864147566679,10,"amyloid-beta formation"
"GO:0045109",0.0487276911367493,0.194225892803814,0.321775918075361,-0.642689293043701,-1.58036945367617,10,"intermediate filament organization"
"GO:0007218",0.0490600604021671,0.195094870548696,0.321775918075361,-0.420914903200259,-1.40659566930716,32,"neuropeptide signaling pathway"
"GO:0006886",0.0501504513540622,0.198273738041979,0.199915231309662,0.399541493158089,1.22045495829518,240,"intracellular protein transport"
"GO:0071392",0.05,0.198273738041979,0.219250346703755,0.573050879547429,1.42501406852592,27,"cellular response to estradiol stimulus"
"GO:1902166",0.050131926121372,0.198273738041979,0.231126709673834,0.644055292560084,1.42268429114084,14,"negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator"
"GO:0048143",0.050531914893617,0.199396204715354,0.231126709673834,0.659413967262344,1.43683440655168,13,"astrocyte activation"
"GO:0000281",0.0509977827050998,0.200316807603382,0.208955027549354,0.517492051015352,1.41633254556658,48,"mitotic cytokinesis"
"GO:0005978",0.0510471204188482,0.200316807603382,0.227987202850442,0.635848257128796,1.42310488854471,15,"glycogen biosynthetic process"
"GO:0009615",0.051255230125523,0.200316807603382,0.20207170902116,0.458222363314719,1.33414558074297,89,"response to virus"
"GO:0045184",0.0511033681765389,0.200316807603382,0.213927855492356,0.543116079253459,1.40171784120136,34,"establishment of protein localization"
"GO:2000060",0.0512311025039416,0.200316807603382,0.321775918075361,-0.550335311896415,-1.51437326434176,15,"positive regulation of ubiquitin-dependent protein catabolic process"
"GO:0007019",0.0515320334261838,0.201014267792213,0.234392647294686,0.703512604434697,1.43780345593209,10,"microtubule depolymerization"
"GO:0019228",0.0518107337678715,0.20133296544017,0.321775918075361,-0.576008121228581,-1.55017999027962,14,"neuronal action potential"
"GO:0030166",0.0518107337678715,0.20133296544017,0.321775918075361,-0.575996775387735,-1.5501494558222,14,"proteoglycan biosynthetic process"
"GO:0030593",0.0521541950113379,0.20151828847481,0.208955027549354,0.531161722627339,1.41484129248,40,"neutrophil chemotaxis"
"GO:0043627",0.0521541950113379,0.20151828847481,0.208955027549354,0.530543597438233,1.41319480892478,40,"response to estrogen"
"GO:0048678",0.0521091811414392,0.20151828847481,0.219250346703755,0.600127863735676,1.41788283689058,20,"response to axon injury"
"GO:0031573",0.0522875816993464,0.201652484893328,0.224966093540314,0.635157573722889,1.44423837124854,16,"mitotic intra-S DNA damage checkpoint signaling"
"GO:0016571",0.0527704485488127,0.202299281669818,0.224966093540314,0.643185872689939,1.42076378834248,14,"histone methylation"
"GO:0036444",0.0528511821974965,0.202299281669818,0.231126709673834,0.67649686380088,1.40737477774435,11,"calcium import into the mitochondrion"
"GO:0051382",0.0527704485488127,0.202299281669818,0.224966093540314,0.643174457928197,1.42073857373373,14,"kinetochore assembly"
"GO:2000378",0.0526315789473684,0.202299281669818,0.219250346703755,0.608037894783932,1.42206413791775,19,"negative regulation of reactive oxygen species metabolic process"
"GO:1901673",0.0533255429640032,0.203733476296117,0.321775918075361,0.645242447586845,1.46716962863426,16,"regulation of mitotic spindle assembly"
"GO:0070301",0.0534934497816594,0.203993677898716,0.20207170902116,0.494253642147579,1.38045328562333,60,"cellular response to hydrogen peroxide"
"GO:0045931",0.0538277511961723,0.204886263398466,0.211400189384923,0.569724775353697,1.40982805560954,26,"positive regulation of mitotic cell cycle"
"GO:0015693",0.054127198917456,0.205643112615762,0.224966093540314,0.668431357847769,1.42552003456635,12,"magnesium ion transport"
"GO:0042267",0.054590570719603,0.206389340520981,0.213927855492356,0.595603499925826,1.40719341854912,20,"natural killer cell mediated cytotoxicity"
"GO:0045787",0.0545454545454545,0.206389340520981,0.211400189384923,0.57682482371762,1.40169637682654,24,"positive regulation of cell cycle"
"GO:0045860",0.0546265328874025,0.206389340520981,0.20207170902116,0.510052613662949,1.39835443207684,49,"positive regulation of protein kinase activity"
"GO:0001824",0.0549738219895288,0.206936449625409,0.219250346703755,0.630742234401869,1.41167699545505,15,"blastocyst development"
"GO:0002407",0.0548764228806831,0.206936449625409,0.321775918075361,-0.570169008163352,-1.53446549615861,14,"dendritic cell chemotaxis"
"GO:0000722",0.0556328233657858,0.208648607265443,0.224966093540314,0.675202169158631,1.40468131280477,11,"telomere maintenance via recombination"
"GO:0046007",0.0556328233657858,0.208648607265443,0.224966093540314,0.674454057788782,1.40312495219291,11,"negative regulation of activated T cell proliferation"
"GO:0006006",0.0558086560364465,0.208924712341569,0.20207170902116,0.530397694103536,1.40873058458896,42,"glucose metabolic process"
"GO:0061635",0.0570236439499305,0.212306608804477,0.222056046145248,0.673932341917013,1.4020395816637,11,"regulation of protein complex stability"
"GO:0070536",0.0570071258907363,0.212306608804477,0.204294756516886,0.562442792028806,1.40715486488772,28,"protein K63-linked deubiquitination"
"GO:1900006",0.0568335588633288,0.212306608804477,0.219250346703755,0.666321576334708,1.42102064090368,12,"positive regulation of dendrite development"
"GO:0002218",0.0574162679425837,0.212592041035824,0.204294756516886,0.567221602258158,1.40363376002893,26,"activation of innate immune response"
"GO:0006103",0.057516339869281,0.212592041035824,0.213927855492356,0.628908827134228,1.43002980321927,16,"2-oxoglutarate metabolic process"
"GO:0006839",0.057516339869281,0.212592041035824,0.213927855492356,0.630468571810664,1.43357639260787,16,"mitochondrial transport"
"GO:0046907",0.057516339869281,0.212592041035824,0.213927855492356,0.63133053652049,1.4355363511443,16,"intracellular transport"
"GO:0035589",0.0577037324787824,0.212899691672619,0.321775918075361,-0.631821875405734,-1.5536465331899,10,"G protein-coupled purinergic nucleotide receptor signaling pathway"
"GO:0061024",0.0593939393939394,0.218740922740923,0.20207170902116,0.572622540665493,1.3914847411854,24,"membrane organization"
"GO:0030326",0.0599121770352065,0.220252679604248,0.321775918075361,-0.518039791654945,-1.48609992726547,17,"embryonic limb morphogenesis"
"GO:0006082",0.0600326247724199,0.220299254999688,0.321775918075361,-0.60659750579165,-1.5535269809404,11,"organic acid metabolic process"
"GO:0007288",0.0605029800088496,0.221627403473277,0.321775918075361,-0.490510912759787,-1.43521562171761,19,"sperm axoneme assembly"
"GO:0006491",0.0612886264354161,0.224103671617157,0.321775918075361,-0.534886240713505,-1.47186161761916,15,"N-glycan processing"
"GO:1903830",0.0615183246073298,0.224541884816754,0.206587922696891,0.624380130422216,1.39743784142205,15,"magnesium ion transmembrane transport"
"GO:0000028",0.0620052770448549,0.225915840070737,0.206587922696891,0.636610517816873,1.40623917501402,14,"ribosomal small subunit assembly"
"GO:0018345",0.0626535626535627,0.226661738166163,0.197822021315103,0.573980687544223,1.37735767137577,22,"protein palmitoylation"
"GO:0030501",0.0624690742555263,0.226661738166163,0.321775918075361,-0.463503690282931,-1.39152210578879,22,"positive regulation of bone mineralization"
"GO:0034063",0.0626535626535627,0.226661738166163,0.197822021315103,0.577381425844183,1.38551828215491,22,"stress granule assembly"
"GO:0071375",0.0625,0.226661738166163,0.206587922696891,0.651811087473824,1.42026806156755,13,"cellular response to peptide hormone stimulus"
"GO:1901653",0.0632201166642136,0.228307276434015,0.287805130535564,-0.599394320862514,-1.5350792589678,11,"cellular response to peptide"
"GO:0006259",0.0636132315521628,0.22871757982656,0.199915231309662,0.613693302160506,1.40987361734735,17,"DNA metabolic process"
"GO:0006749",0.063754427390791,0.22871757982656,0.191892240384838,0.534383490447078,1.37084542344323,33,"glutathione metabolic process"
"GO:0010212",0.0637813211845103,0.22871757982656,0.188204146308491,0.517454587221863,1.37435383158548,42,"response to ionizing radiation"
"GO:0090503",0.0636792452830189,0.22871757982656,0.191892240384838,0.542448731148896,1.38740229804159,32,"RNA phosphodiester bond hydrolysis, exonucleolytic"
"GO:0000209",0.0639593908629442,0.228954456959471,0.176694268938498,0.419757014833199,1.25383759942504,141,"protein polyubiquitination"
"GO:0008544",0.0645161290322581,0.230543649898489,0.191892240384838,0.549045195549557,1.37839094770981,29,"epidermis development"
"GO:0045088",0.0646492376682873,0.230616128785304,0.287805130535564,-0.487148868133861,-1.43563693903153,18,"regulation of innate immune response"
"GO:0032469",0.0648854961832061,0.231055669335319,0.197822021315103,0.613004523698984,1.40829124618952,17,"endoplasmic reticulum calcium ion homeostasis"
"GO:0002720",0.0653685674547983,0.232238947062245,0.206587922696891,0.670342624287776,1.39457158244456,11,"positive regulation of cytokine production involved in immune response"
"GO:0031396",0.0654450261780105,0.232238947062245,0.199915231309662,0.620563503668409,1.38889577162757,15,"regulation of protein ubiquitination"
"GO:0010867",0.0664893617021277,0.23431768158474,0.199915231309662,0.646859439716673,1.40947863607792,13,"positive regulation of triglyceride biosynthetic process"
"GO:0010880",0.0664893617021277,0.23431768158474,0.199915231309662,0.64510885000529,1.40566417709775,13,"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"
"GO:0030224",0.0663058186738836,0.23431768158474,0.20207170902116,0.66086225471595,1.40937790114991,12,"monocyte differentiation"
"GO:2001256",0.066173782726775,0.23431768158474,0.287805130535564,-0.621870416508318,-1.52917595023292,10,"regulation of store-operated calcium entry"
"GO:0098869",0.0666666666666667,0.234538152610442,0.181383128498408,0.506203245121172,1.37657764899063,47,"cellular oxidant detoxification"
"GO:0034097",0.0672748004561003,0.235865681187426,0.183023938384487,0.517163109026122,1.36715172574345,38,"response to cytokine"
"GO:0042531",0.0672748004561003,0.235865681187426,0.183023938384487,0.515917425486192,1.36776183335196,39,"positive regulation of tyrosine phosphorylation of STAT protein"
"GO:0030218",0.0676605504587156,0.236811926605505,0.183023938384487,0.524974533979877,1.37757518056233,37,"erythrocyte differentiation"
"GO:0008643",0.0678175092478422,0.236955536585623,0.190023305279108,0.574310415647423,1.36914967831508,21,"carbohydrate transport"
"GO:0050910",0.0685326113153287,0.239045490663024,0.287805130535564,-0.595766328229745,-1.52578778581163,11,"detection of mechanical stimulus involved in sensory perception of sound"
"GO:0002639",0.068922305764411,0.239995218028034,0.190023305279108,0.593642798259086,1.38839723869082,19,"positive regulation of immunoglobulin production"
"GO:0006879",0.0691609977324263,0.240416801641291,0.179782316298324,0.514821773386646,1.37020508886559,41,"cellular iron ion homeostasis"
"GO:0060314",0.0704787234042553,0.244581512119351,0.193813302725311,0.6412237616596,1.39719873826158,13,"regulation of ryanodine-sensitive calcium-release channel activity"
"GO:0035435",0.0709318497913769,0.245247685010916,0.197822021315103,0.668104464077729,1.38991534470463,11,"phosphate ion transmembrane transport"
"GO:0048096",0.0710306406685237,0.245247685010916,0.197822021315103,0.686911781391336,1.40387553396935,10,"chromatin-mediated maintenance of transcription"
"GO:0097178",0.0709318497913769,0.245247685010916,0.197822021315103,0.664097353062616,1.38157900602214,11,"ruffle assembly"
"GO:0032793",0.0712401055408971,0.245556114208421,0.191892240384838,0.630168597306239,1.39200931117915,14,"positive regulation of CREB transcription factor activity"
"GO:0042542",0.0718358038768529,0.246981930026913,0.176694268938498,0.516071106671339,1.36426495196203,38,"response to hydrogen peroxide"
"GO:0045055",0.0718954248366013,0.246981930026913,0.190023305279108,0.615874613765894,1.40039225835736,16,"regulated exocytosis"
"GO:0034620",0.0724815724815725,0.248577741866332,0.183023938384487,0.568726103721113,1.3647484643141,22,"cellular response to unfolded protein"
"GO:0006935",0.0728412497640919,0.249072718289773,0.287805130535564,-0.300732771332886,-1.20195375458768,72,"chemotaxis"
"GO:0060070",0.0728696113196106,0.249072718289773,0.287805130535564,-0.371651407133624,-1.31942355686161,43,"canonical Wnt signaling pathway"
"GO:0001678",0.0739348370927318,0.250739711682684,0.183023938384487,0.59193147669492,1.38439484172556,19,"cellular glucose homeostasis"
"GO:0001708",0.0739706683682281,0.250739711682684,0.287805130535564,-0.547499934045507,-1.43654348980353,13,"cell fate specification"
"GO:0008089",0.0736342042755344,0.250739711682684,0.178219874951973,0.547216501448286,1.36906077039806,28,"anterograde axonal transport"
"GO:0008340",0.0738786279683377,0.250739711682684,0.188204146308491,0.628855619201413,1.38910901155282,14,"determination of adult lifespan"
"GO:0009966",0.0739393939393939,0.250739711682684,0.179782316298324,0.559467240994541,1.3595170880494,24,"regulation of signal transduction"
"GO:0030220",0.0746073298429319,0.2520617887586,0.186432558434075,0.618039956426244,1.38324776933058,15,"platelet formation"
"GO:0050714",0.0745412844036697,0.2520617887586,0.173747838999571,0.520385090963501,1.3655321148844,37,"positive regulation of protein secretion"
"GO:0019430",0.0752089136490251,0.253257033770358,0.191892240384838,0.681655415477705,1.39313283934154,10,"removal of superoxide radicals"
"GO:0070085",0.0752089136490251,0.253257033770358,0.191892240384838,0.681920024685412,1.39367363424828,10,"glycosylation"
"GO:2001235",0.0763358778625954,0.256629168340699,0.181383128498408,0.605718523685427,1.39155269102044,17,"positive regulation of apoptotic signaling pathway"
"GO:0009725",0.0764635603345281,0.256636317444623,0.175204047558551,0.540110140571615,1.35595928088399,29,"response to hormone"
"GO:0006110",0.0771276595744681,0.258017898805586,0.184706471207739,0.640294491069902,1.39517389799042,13,"regulation of glycolytic process"
"GO:0043032",0.0771276595744681,0.258017898805586,0.184706471207739,0.640336924147435,1.39526635782416,13,"positive regulation of macrophage activation"
"GO:0009306",0.0779816513761468,0.259642691878454,0.169570644405628,0.515722225592394,1.3532963830731,37,"protein secretion"
"GO:0010918",0.0779944289693593,0.259642691878454,0.188204146308491,0.679186345856304,1.38808667980977,10,"positive regulation of mitochondrial membrane potential"
"GO:0043069",0.0778859527121001,0.259642691878454,0.188204146308491,0.659975429627305,1.37300381315863,11,"negative regulation of programmed cell death"
"GO:0007131",0.0781440781440781,0.259717879230074,0.175204047558551,0.561998843956119,1.36107860559502,23,"reciprocal meiotic recombination"
"GO:0030855",0.0793650793650794,0.263347763347763,0.166933848713193,0.506876090730269,1.35015230349942,40,"epithelial cell differentiation"
"GO:0035994",0.0797872340425532,0.2643194592917,0.181383128498408,0.6374823286914,1.38904631825623,13,"response to muscle stretch"
"GO:2000059",0.0801526717557252,0.265100422441266,0.176694268938498,0.604389747978345,1.38850001665331,17,"negative regulation of ubiquitin-dependent protein catabolic process"
"GO:0070527",0.0802833530106257,0.265103672946234,0.169570644405628,0.524200064048547,1.34472204253242,33,"platelet aggregation"
"GO:1901796",0.0807381776239908,0.266175540424899,0.166933848713193,0.517932831896072,1.3515342304984,36,"regulation of signal transduction by p53 class mediator"
"GO:0060041",0.0814220183486239,0.267997754435728,0.165656695205483,0.511331690983453,1.341775268971,37,"retina development in camera-type eye"
"GO:0030968",0.082004555808656,0.269481209120407,0.16440575583821,0.504040850678149,1.33872709124927,42,"endoplasmic reticulum unfolded protein response"
"GO:2000781",0.0834492350486787,0.273788501508025,0.181383128498408,0.657837076577814,1.36855521286378,11,"positive regulation of double-strand break repair"
"GO:0008610",0.0838971583220568,0.27481697373443,0.178219874951973,0.651126347466531,1.38861476567492,12,"lipid biosynthetic process"
"GO:0031641",0.0849673202614379,0.276046654389196,0.173747838999571,0.608391423535513,1.38337677917994,16,"regulation of myelination"
"GO:0040018",0.0849673202614379,0.276046654389196,0.173747838999571,0.609540138018158,1.38598875706083,16,"positive regulation of multicellular organism growth"
"GO:0042325",0.084958217270195,0.276046654389196,0.179782316298324,0.672641971233027,1.37471161816773,10,"regulation of phosphorylation"
"GO:0045821",0.0850785340314136,0.276046654389196,0.173747838999571,0.611046410790022,1.36759537291118,15,"positive regulation of glycolytic process"
"GO:0071347",0.0850828729281768,0.276046654389196,0.158514105424824,0.485822156042854,1.33572584679289,50,"cellular response to interleukin-1"
"GO:1902236",0.0850785340314136,0.276046654389196,0.173747838999571,0.610416962010776,1.36618659082396,15,"negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway"
"GO:0019827",0.0864197530864197,0.279939738999433,0.158514105424824,0.49886410468079,1.33837603288763,44,"stem cell population maintenance"
"GO:0034613",0.0866228070175439,0.28015350877193,0.156312403073186,0.482380101639936,1.33308124725187,52,"cellular protein localization"
"GO:0006355",0.0869130869130869,0.280648261690916,0.148261500475107,0.372184478768757,1.148856086453,402,"regulation of transcription, DNA-templated"
"GO:0060045",0.0875816993464052,0.282361188429105,0.170932335370056,0.607117265063884,1.38047956338356,16,"positive regulation of cardiac muscle cell proliferation"
"GO:1902287",0.0880281690140845,0.28335366529888,0.287857117255149,-0.611967086726553,-1.50482371650787,10,"semaphorin-plexin signaling pathway involved in axon guidance"
"GO:0002377",0.088339222614841,0.283907816076627,0.287857117255149,-0.580336820663329,-1.48627203429899,11,"immunoglobulin production"
"GO:0019432",0.0888888888888889,0.285225885225885,0.169570644405628,0.606247080099427,1.3785009134111,16,"triglyceride biosynthetic process"
"GO:0006898",0.0892824779332309,0.286039788237498,0.287805130535564,-0.333177170301476,-1.25577150574846,56,"receptor-mediated endocytosis"
"GO:0030705",0.089628681177977,0.286699568588083,0.166933848713193,0.587228122799907,1.35512489100824,18,"cytoskeleton-dependent intracellular transport"
"GO:0006983",0.0904033379694019,0.286946934471022,0.173747838999571,0.647417490517485,1.34687844922965,11,"ER overload response"
"GO:0021987",0.0904079382579934,0.286946934471022,0.153158808683073,0.47661160249659,1.31537823905112,54,"cerebral cortex development"
"GO:0051639",0.0904033379694019,0.286946934471022,0.173747838999571,0.649660377226675,1.35154451991344,11,"actin filament network formation"
"GO:0060261",0.0903141361256544,0.286946934471022,0.16823816568964,0.607894576694469,1.36054118905681,15,"positive regulation of transcription initiation from RNA polymerase II promoter"
"GO:2000352",0.0902255639097744,0.286946934471022,0.16440575583821,0.57931752844651,1.35489364846854,19,"negative regulation of endothelial cell apoptotic process"
"GO:0034614",0.0906921241050119,0.287402638249061,0.159646701919906,0.52877617487647,1.33380184454618,30,"cellular response to reactive oxygen species"
"GO:0051897",0.0909090909090909,0.287644244300591,0.149207542435322,0.444957620640062,1.28590852058452,81,"positive regulation of protein kinase B signaling"
"GO:0051289",0.0912200684150513,0.288182101762542,0.155241966228839,0.503177176201407,1.3339858338251,39,"protein homotetramerization"
"GO:0051894",0.0921375921375921,0.290631540631541,0.160801401070022,0.559122662893638,1.34170348530632,22,"positive regulation of focal adhesion assembly"
"GO:0032781",0.092478421701603,0.29125715555944,0.160801401070022,0.562459992704423,1.34089840109941,21,"positive regulation of ATPase activity"
"GO:0019722",0.0933123034143259,0.292988288854944,0.287805130535564,-0.343188331515738,-1.25579557951872,50,"calcium-mediated signaling"
"GO:2000772",0.0933147632311978,0.292988288854944,0.170932335370056,0.665295044576855,1.3596963412983,10,"regulation of cellular senescence"
"GO:0032435",0.0938242280285036,0.294136076825554,0.156312403073186,0.533770610803365,1.33542099280308,28,"negative regulation of proteasomal ubiquitin-dependent protein catabolic process"
"GO:0010390",0.094722598105548,0.2954082475362,0.166933848713193,0.646921124314114,1.37964656006456,12,"histone monoubiquitination"
"GO:0035023",0.0944804339679054,0.2954082475362,0.287805130535564,-0.457462697354221,-1.38919449119839,23,"regulation of Rho protein signal transduction"
"GO:0043280",0.0948081264108352,0.2954082475362,0.151148761385484,0.496061896993791,1.32509390953612,43,"positive regulation of cysteine-type endopeptidase activity involved in apoptotic process"
"GO:0051146",0.094722598105548,0.2954082475362,0.166933848713193,0.647089916717282,1.38000653263253,12,"striated muscle cell differentiation"
"GO:0035563",0.0957446808510638,0.297419646899049,0.16440575583821,0.62830719300987,1.3690540959399,13,"positive regulation of chromatin binding"
"GO:0098655",0.0956756839828101,0.297419646899049,0.287805130535564,-0.413891750324777,-1.35071137318261,29,"cation transmembrane transport"
"GO:1902808",0.096100278551532,0.298071273686391,0.16823816568964,0.660246079239678,1.34937752147202,10,"positive regulation of cell cycle G1/S phase transition"
"GO:0002230",0.0964285714285714,0.298184568835098,0.154190966581424,0.538655119464746,1.3394816249597,27,"positive regulation of defense response to virus by host"
"GO:0014823",0.0963995354239257,0.298184568835098,0.152144922367565,0.510986214537378,1.31879449142717,34,"response to activity"
"GO:0034622",0.0966921119592875,0.298234696424742,0.159646701919906,0.589655413315691,1.35464996543569,17,"cellular protein-containing complex assembly"
"GO:0071364",0.0967365967365967,0.298234696424742,0.152144922367565,0.507652225711201,1.31631836572398,35,"cellular response to epidermal growth factor stimulus"
"GO:0001774",0.096969696969697,0.29850310332238,0.155241966228839,0.54888068220189,1.33379152893237,24,"microglial cell activation"
"GO:0043124",0.0971241684927521,0.29852902315667,0.287805130535564,-0.349502738225971,-1.23321368202907,42,"negative regulation of I-kappaB kinase/NF-kappaB signaling"
"GO:0061003",0.0979643765903308,0.300506531226975,0.158514105424824,0.589166032472885,1.35352568212238,17,"positive regulation of dendritic spine morphogenesis"
"GO:0071407",0.0980615735461802,0.300506531226975,0.149207542435322,0.502094885377229,1.32731797193169,38,"cellular response to organic cyclic compound"
"GO:0002281",0.0987821380243572,0.301675466677753,0.163180127180689,0.643315717393784,1.37195754347766,12,"macrophage activation involved in immune response"
"GO:0045926",0.0988857938718663,0.301675466677753,0.165656695205483,0.657179388098872,1.34310997332472,10,"negative regulation of growth"
"GO:0099175",0.0987821380243572,0.301675466677753,0.163180127180689,0.642707638001786,1.37066073215108,12,"regulation of postsynapse organization"
"GO:0030865",0.0993464052287582,0.302628989996396,0.159646701919906,0.596508663106707,1.35635743897583,16,"cortical cytoskeleton organization"
"GO:0010744",0.100278551532033,0.305013927576602,0.16440575583821,0.655191513640873,1.33904725611447,10,"positive regulation of macrophage derived foam cell differentiation"
"GO:0001933",0.101196953210011,0.307350033226244,0.142901149386948,0.465359316586414,1.30899802362471,63,"negative regulation of protein phosphorylation"
"GO:0032740",0.102756892230576,0.311163092917479,0.153158808683073,0.57411893825937,1.34273531304852,19,"positive regulation of interleukin-17 production"
"GO:0036258",0.102625298329356,0.311163092917479,0.149207542435322,0.524459307570398,1.32291284112834,30,"multivesicular body assembly"
"GO:1904355",0.103267973856209,0.312248133967591,0.156312403073186,0.594526899683633,1.35185125201254,16,"positive regulation of telomere capping"
"GO:0001755",0.103575832305795,0.312716397685444,0.151148761385484,0.557962630628702,1.33017673965731,21,"neural crest cell migration"
"GO:0000132",0.104242424242424,0.313064148539034,0.149207542435322,0.545573546827666,1.32575512085643,24,"establishment of mitotic spindle orientation"
"GO:0006306",0.104242424242424,0.313064148539034,0.149207542435322,0.544326324587745,1.32272434474745,24,"DNA methylation"
"GO:0006904",0.104242424242424,0.313064148539034,0.149207542435322,0.545591955524599,1.32579985437471,24,"vesicle docking involved in exocytosis"
"GO:0048468",0.104456824512535,0.313064148539034,0.160801401070022,0.653374184918969,1.33533309164826,10,"cell development"
"GO:0097435",0.104311543810848,0.313064148539034,0.160801401070022,0.639656693962747,1.33073299474081,11,"supramolecular fiber organization"
"GO:0045444",0.104972375690608,0.313752798556357,0.141225119642531,0.475115853413935,1.30628979706326,50,"fat cell differentiation"
